name	RADeg	decDeg	true_M500	true_fixed_y_c	fixed_y_c	fixed_err_y_c	fixed_SNR	redshift	redshiftErr	template	tileName
MOCK-CL J0209.1-0458	32.283333333359934	-4.98333333333134	6.571132182001707	0.9826126691265741	1.1216238632851272	0.07378099597101649	15.202069971049678	0.055	0.0	Arnaud_M2e14_z0p4	PRIMARY
MOCK-CL J0030.4-0254	7.608333333369842	-2.90833333333217	1.0974800988677744	0.24350150154973213	0.3438963434629107	0.07750073188365254	4.437330269076462	0.07500000000000001	0.0	Arnaud_M2e14_z0p4	PRIMARY
MOCK-CL J0112.3-0445	18.08333333336563	-4.75833333333143	1.1741214258129198	0.269959703783271	0.46346638059847123	0.07343994360135078	6.310821575711922	0.08499999999999999	0.0	Arnaud_M2e14_z0p4	PRIMARY
MOCK-CL J0102.6-0559	15.650000000033259	-5.991666666664271	1.519386746087544	0.3487872145155222	0.5186144262927936	0.07472010225995333	6.940761730872898	0.08499999999999999	0.0	Arnaud_M2e14_z0p4	PRIMARY
MOCK-CL J0116.4-0430	19.116666666698535	-4.4999999999982006	2.5515845650574884	0.5730179955370325	0.5209161485432678	0.07487708945718399	6.956949746839942	0.08499999999999999	0.0	Arnaud_M2e14_z0p4	PRIMARY
MOCK-CL J0026.6-0349	6.658333333370194	-3.8333333333318005	1.5033376965113754	0.35628515381651765	0.32711571788774374	0.07988996109109055	4.094578510493532	0.095	0.0	Arnaud_M2e14_z0p4	PRIMARY
MOCK-CL J0221.2-0344	35.30000000002542	-3.741666666665171	1.658519447113291	0.3932529894300643	0.3095698796234147	0.07594852088545799	4.076048829052162	0.095	0.0	Arnaud_M2e14_z0p4	PRIMARY
MOCK-CL J0025.5+0131	6.375000000036948	1.5166666666660602	2.485077074593139	0.5847079869461755	0.4429362821191428	0.09547932312914004	4.63908066796883	0.095	0.0	Arnaud_M2e14_z0p4	PRIMARY
MOCK-CL J0225.9-0152	36.47500000002492	-1.8833333333325804	1.3404401962406154	0.32328638178958924	0.33051532907689984	0.07903854795033717	4.181697888536298	0.10500000000000001	0.0	Arnaud_M2e14_z0p4	PRIMARY
MOCK-CL J0021.8+0132	5.466666666703986	1.5416666666660501	5.459622247293187	1.2760758357515993	1.3614930276804653	0.09111732359532147	14.942197311756564	0.10500000000000001	0.0	Arnaud_M2e14_z0p4	PRIMARY
MOCK-CL J2325.4+0137	351.3583333333763	1.62499999999935	1.966585275795882	0.4895671026701303	0.4153892659881193	0.08667454629235809	4.792517339369601	0.11499999999999999	0.0	Arnaud_M2e14_z0p4	PRIMARY
MOCK-CL J0143.6-0212	25.908333333362492	-2.19999999999912	1.6766641055691363	0.41479699462660524	0.46908393122590514	0.08127570032311011	5.771515094438685	0.11499999999999999	0.0	Arnaud_M2e14_z0p4	PRIMARY
MOCK-CL J2330.1-0601	352.55000000004253	-6.024999999997591	2.7321622530310967	0.6833742339867571	0.6308444248439338	0.0810648430124473	7.781973065032264	0.11499999999999999	0.0	Arnaud_M2e14_z0p4	PRIMARY
MOCK-CL J0036.2-0552	9.058333333369205	-5.883333333330981	1.7338194215823342	0.4295906057375949	0.4932238728133269	0.07780007349902808	6.339632478875339	0.11499999999999999	0.0	Arnaud_M2e14_z0p4	PRIMARY
MOCK-CL J0137.7-0316	24.433333333363066	-3.2833333333320205	0.3542842789156266	0.07203325511534174	0.30146515900025816	0.07503834452194175	4.017481474582739	0.11499999999999999	0.0	Arnaud_M2e14_z0p4	PRIMARY
MOCK-CL J0251.1+0227	42.783333333355756	2.4583333333323503	1.2863265843210483	0.3151170120613875	0.40980458891943455	0.09147115965178522	4.480150798125762	0.125	0.0	Arnaud_M2e14_z0p4	PRIMARY
MOCK-CL J0213.1-0225	33.27500000002621	-2.43333333333236	1.1248924538770073	0.2717117523244254	0.40340632422698147	0.07426253251725044	5.432164922914179	0.135	0.0	Arnaud_M2e14_z0p4	PRIMARY
MOCK-CL J0114.6-0636	18.666666666698717	-6.599999999997361	3.355364811081164	0.8776188826748275	1.0148495435981688	0.07663055238595354	13.243406343814792	0.135	0.0	Arnaud_M2e14_z0p4	PRIMARY
MOCK-CL J0012.4-0142	3.108333333371661	-1.7083333333326503	3.2060312748494555	0.8378504142214026	0.981688704303045	0.07362030987319325	13.33448210139223	0.135	0.0	Arnaud_M2e14_z0p4	PRIMARY
MOCK-CL J2349.0+0333	357.25833333337397	3.5583333333319103	3.612990717202511	0.9630234507059487	0.7734429998086484	0.11633130892102109	6.648622859850647	0.14500000000000002	0.0	Arnaud_M2e14_z0p4	PRIMARY
MOCK-CL J0153.4-0106	28.358333333361514	-1.09999999999956	2.2512779771556364	0.585815181915311	0.7356497666098374	0.07721226101991749	9.527628862209731	0.14500000000000002	0.0	Arnaud_M2e14_z0p4	PRIMARY
MOCK-CL J0137.1-0609	24.27500000002982	-6.149999999997541	1.8752315592283544	0.4804180413702579	0.33091658473906027	0.07989342686790347	4.141975099981639	0.14500000000000002	0.0	Arnaud_M2e14_z0p4	PRIMARY
MOCK-CL J0114.6-0237	18.65833333336539	-2.6333333333322804	1.1146037011422845	0.2680089454518005	0.3561396279387774	0.07361677136492653	4.837751253357114	0.14500000000000002	0.0	Arnaud_M2e14_z0p4	PRIMARY
MOCK-CL J0054.5+0354	13.633333333367432	3.8999999999984407	2.6065112843735183	0.6850389473103989	0.8111512187318858	0.10946134973277181	7.410389335707541	0.14500000000000002	0.0	Arnaud_M2e14_z0p4	PRIMARY
MOCK-CL J0238.4-0359	39.6000000000237	-3.99166666666507	1.7285967225514625	0.43929843202198315	0.40661803634306976	0.07306823765826498	5.564908219694497	0.14500000000000002	0.0	Arnaud_M2e14_z0p4	PRIMARY
MOCK-CL J0159.3-0009	29.825000000027586	-0.14999999999994004	2.0823071266340274	0.5384835451097115	0.5494323129208151	0.0876465293151277	6.268728690275515	0.14500000000000002	0.0	Arnaud_M2e14_z0p4	PRIMARY
MOCK-CL J0046.6-0733	11.658333333368205	-7.566666666663641	4.613313686673783	1.2566015420350118	1.4372727542689347	0.07082390966049794	20.293609335585355	0.155	0.0	Arnaud_M2e14_z0p4	PRIMARY
MOCK-CL J0030.7-0731	7.675000000036448	-7.52499999999699	0.7710479301955453	0.1722438239405678	0.2933265549040651	0.07008444888678045	4.18533012049401	0.155	0.0	Arnaud_M2e14_z0p4	PRIMARY
MOCK-CL J0118.0+0156	19.51666666669837	1.94166666666589	0.9383477770991165	0.21774925114959998	0.38950989088611276	0.09565185450438903	4.072162457323187	0.155	0.0	Arnaud_M2e14_z0p4	PRIMARY
MOCK-CL J0213.1+0049	33.283333333359536	0.8333333333330001	2.041119357496154	0.5295378440698549	0.6210257400773211	0.08758169384618315	7.09081673126816	0.155	0.0	Arnaud_M2e14_z0p4	PRIMARY
MOCK-CL J2356.5+0011	359.1500000000399	0.19166666666659002	1.3394590221625686	0.3283455384200835	0.5089760498793333	0.0823774044190304	6.178588090616659	0.165	0.0	Arnaud_M2e14_z0p4	PRIMARY
