name	RADeg	decDeg	true_M500	true_fixed_y_c	fixed_y_c	fixed_err_y_c	fixed_SNR	redshift	redshiftErr	template	tileName
MOCK-CL J0131.7-0316	22.941666666697017	-3.2749999999986903	2.209297628815176	0.34806341239237737	0.4895864276397091	0.07372533761867067	6.640680713759433	0.045	0.0	Arnaud_M2e14_z0p4	PRIMARY
MOCK-CL J0230.1-0051	37.541666666691185	-0.8583333333329901	1.673207714959338	0.31269699626332087	0.29520857560264646	0.07360696148855121	4.010606736545743	0.055	0.0	Arnaud_M2e14_z0p4	PRIMARY
MOCK-CL J0239.5-0343	39.89166666669021	-3.7166666666651804	2.086271722776935	0.44904468923475016	0.6530922057196937	0.07162809604466847	9.11782166194135	0.07500000000000001	0.0	Arnaud_M2e14_z0p4	PRIMARY
MOCK-CL J0134.1-0404	23.53333333336343	-4.06666666666504	2.8270646838803417	0.5924283557724102	0.588167812139793	0.08066930759555534	7.291097812425001	0.07500000000000001	0.0	Arnaud_M2e14_z0p4	PRIMARY
MOCK-CL J0153.5-0240	28.391666666694817	-2.6749999999989305	1.2916034252496909	0.30530707861953926	0.31882126167395586	0.07929587663175632	4.02065372395763	0.095	0.0	Arnaud_M2e14_z0p4	PRIMARY
MOCK-CL J0130.7-0539	22.691666666697103	-5.666666666664401	0.9209054454010259	0.21464947357825667	0.3062764379060187	0.07450363222409606	4.110892700973073	0.095	0.0	Arnaud_M2e14_z0p4	PRIMARY
MOCK-CL J0130.3-0223	22.575000000030485	-2.39166666666571	1.5827546716675565	0.38416297070503963	0.43983598665528684	0.07587693539806024	5.79670204585689	0.10500000000000001	0.0	Arnaud_M2e14_z0p4	PRIMARY
MOCK-CL J0029.0-0528	7.258333333369933	-5.4833333333311405	2.692682991520137	0.6547989810168962	0.728998451723491	0.07904030279691837	9.223123215969174	0.10500000000000001	0.0	Arnaud_M2e14_z0p4	PRIMARY
MOCK-CL J0037.5-0618	9.391666666702463	-6.299999999997481	1.2859864544144735	0.3130761851947099	0.40032684399391816	0.07141598929028029	5.605563235520462	0.11499999999999999	0.0	Arnaud_M2e14_z0p4	PRIMARY
MOCK-CL J0038.0-0458	9.51666666670235	-4.98333333333134	4.396557918378179	1.0863689258906075	0.7569724959175532	0.07730520379089556	9.791999228992445	0.11499999999999999	0.0	Arnaud_M2e14_z0p4	PRIMARY
MOCK-CL J0029.6-0416	7.40833333336991	-4.274999999998291	1.1969370467159506	0.28977405774953624	0.48974500561636364	0.07603229447646777	6.44127615756672	0.11499999999999999	0.0	Arnaud_M2e14_z0p4	PRIMARY
MOCK-CL J0202.5-0103	30.63333333336061	-1.0499999999995802	2.2826413240402617	0.5702406028217852	0.8016462307005753	0.0849611617674361	9.435443372289551	0.11499999999999999	0.0	Arnaud_M2e14_z0p4	PRIMARY
MOCK-CL J0149.0-0321	27.258333333361946	-3.3499999999986603	0.7612689794177036	0.17487562726384775	0.3283452988298206	0.07404499950158765	4.434402066850987	0.125	0.0	Arnaud_M2e14_z0p4	PRIMARY
MOCK-CL J0000.4-0539	0.10000000003947207	-5.649999999997741	1.6024055371116575	0.39989895620941524	0.42490312367904665	0.07297010977694486	5.822974982193274	0.125	0.0	Arnaud_M2e14_z0p4	PRIMARY
MOCK-CL J2349.9-0316	357.4833333333739	-3.2749999999986903	3.1132180060666537	0.813057486109618	1.0580162400889754	0.07398793899932489	14.299847439981123	0.135	0.0	Arnaud_M2e14_z0p4	PRIMARY
MOCK-CL J2349.3-0209	357.32500000004063	-2.14999999999914	1.3404053788824632	0.33067141092537244	0.43291781738879165	0.07444522975266198	5.815252620310592	0.135	0.0	Arnaud_M2e14_z0p4	PRIMARY
