name	RADeg	decDeg	true_M500	true_fixed_y_c	fixed_y_c	fixed_err_y_c	fixed_SNR	redshift	redshiftErr	template	tileName
MOCK-CL J0141.9-0712	25.491666666696005	-7.216666666663782	2.1426591264073767	0.4279140324399154	0.392964322288224	0.07692868142112388	5.108164016708594	0.065	0.0	Arnaud_M2e14_z0p4	PRIMARY
MOCK-CL J0130.5-0316	22.633333333363794	-3.2833333333320205	0.88026233108589	0.19565272131785702	0.4431407992312246	0.07234668037023605	6.125240259310308	0.07500000000000001	0.0	Arnaud_M2e14_z0p4	PRIMARY
MOCK-CL J0021.8-0031	5.4583333333706605	-0.53333333333312	0.38338516465353845	0.08235326857933309	0.3477469007707467	0.08272072475505277	4.203866706928309	0.08499999999999999	0.0	Arnaud_M2e14_z0p4	PRIMARY
MOCK-CL J0006.6-0131	1.6666666667055097	-1.5333333333327201	1.1962667280213541	0.28215321530656196	0.35130620738267887	0.07559120320851069	4.647448280637049	0.095	0.0	Arnaud_M2e14_z0p4	PRIMARY
MOCK-CL J2359.4+0203	359.8500000000396	2.0583333333325102	3.279571549222037	0.7607606041957915	0.9959019678459604	0.09130063288771878	10.907941559076786	0.095	0.0	Arnaud_M2e14_z0p4	PRIMARY
MOCK-CL J0234.3+0307	38.583333333357444	3.11666666666542	0.880558626125825	0.2046910211023659	0.4861314347060207	0.10765577326770333	4.515609520514771	0.095	0.0	Arnaud_M2e14_z0p4	PRIMARY
MOCK-CL J0142.4-0706	25.600000000029297	-7.10833333333049	1.0517279752963125	0.24682764286602896	0.367172885512781	0.07692868142112388	4.772899765469772	0.095	0.0	Arnaud_M2e14_z0p4	PRIMARY
MOCK-CL J0203.9-0512	30.975000000027137	-5.20833333333125	0.9884052759353745	0.23127451472798005	0.3273580253683765	0.07263210007863787	4.507070909610903	0.095	0.0	Arnaud_M2e14_z0p4	PRIMARY
MOCK-CL J0228.0-0422	37.00833333335805	-4.3833333333315805	1.2265159881178909	0.2944757062883607	0.3542291396179954	0.07438080386011897	4.762373102126739	0.10500000000000001	0.0	Arnaud_M2e14_z0p4	PRIMARY
MOCK-CL J2335.7+0031	353.9333333333753	0.53333333333312	1.2122641921987174	0.29086383835559243	0.5206472995917413	0.08464085994005396	6.1512524797182415	0.10500000000000001	0.0	Arnaud_M2e14_z0p4	PRIMARY
MOCK-CL J0226.9-0308	36.741666666691486	-3.1416666666654103	1.8044253014227427	0.43930956941567273	0.5020081593030058	0.07503834452194175	6.690021781546833	0.10500000000000001	0.0	Arnaud_M2e14_z0p4	PRIMARY
MOCK-CL J0017.8-0337	4.458333333371115	-3.6166666666652203	0.9711669460680622	0.23063160442147917	0.3518044439284508	0.08376420496293593	4.199937719030672	0.11499999999999999	0.0	Arnaud_M2e14_z0p4	PRIMARY
MOCK-CL J0113.4+0007	18.350000000032196	0.11666666666662001	1.6768957080378135	0.4148569900836499	0.4378965795989327	0.08254101396107416	5.305199907108508	0.11499999999999999	0.0	Arnaud_M2e14_z0p4	PRIMARY
MOCK-CL J2339.9-0645	354.9750000000415	-6.749999999997302	1.7272685390945868	0.42789628535626095	0.49689261607494045	0.07805592138516082	6.365854213968762	0.11499999999999999	0.0	Arnaud_M2e14_z0p4	PRIMARY
MOCK-CL J2354.7-0030	358.70000000004006	-0.49999999999980005	1.3342484315055638	0.32798030543125095	0.35835795462840747	0.07885580944222952	4.544471195758174	0.125	0.0	Arnaud_M2e14_z0p4	PRIMARY
MOCK-CL J0023.5-0200	5.875000000037176	-2.0083333333325304	1.538966788241294	0.3829022208699188	0.41762134303655074	0.07768797840731917	5.3756237657125805	0.125	0.0	Arnaud_M2e14_z0p4	PRIMARY
MOCK-CL J0044.1-0529	11.025000000035106	-5.491666666664471	2.0509062071009514	0.5195039999490264	0.495875764591795	0.07814574803608018	6.345524574962766	0.125	0.0	Arnaud_M2e14_z0p4	PRIMARY
MOCK-CL J2325.0-0012	351.2666666667097	-0.19999999999992002	0.30227233815359755	0.057933013080254815	0.3755091768672398	0.0892355408198867	4.208067474204798	0.125	0.0	Arnaud_M2e14_z0p4	PRIMARY
MOCK-CL J0242.3+0116	40.58333333335662	1.2666666666661601	2.8380012539605333	0.7261854637772402	0.6671810118666168	0.0880550081063077	7.576866168260841	0.125	0.0	Arnaud_M2e14_z0p4	PRIMARY
MOCK-CL J0221.0-0700	35.26666666669209	-6.9999999999972005	0.740880709020265	0.16949621133319653	0.39549151944832295	0.07411636262928585	5.336089163286206	0.125	0.0	Arnaud_M2e14_z0p4	PRIMARY
MOCK-CL J0051.7+0140	12.933333333367727	1.6666666666660002	1.823609239561476	0.46327944006642235	0.5398606160994259	0.09749876735775977	5.537101962719935	0.135	0.0	Arnaud_M2e14_z0p4	PRIMARY
MOCK-CL J0026.5+0037	6.625000000036891	0.6333333333330801	0.9796762500057771	0.23220741748989132	0.34944073297140255	0.08398472924284422	4.1607651310154825	0.135	0.0	Arnaud_M2e14_z0p4	PRIMARY
