name	RADeg	decDeg	true_M500	true_fixed_y_c	fixed_y_c	fixed_err_y_c	fixed_SNR	redshift	redshiftErr	template	tileName
MOCK-CL J0057.8-0042	14.450000000033754	-0.7083333333330502	4.041667299780178	0.6625574233067183	0.5822887513202826	0.07722811758827179	7.539854259100982	0.055	0.0	Arnaud_M2e14_z0p4	PRIMARY
MOCK-CL J0146.3+0134	26.575000000028894	1.5833333333327002	1.7147127067825132	0.3739462676108817	0.38574277592650646	0.09426765659196822	4.091994962770428	0.07500000000000001	0.0	Arnaud_M2e14_z0p4	PRIMARY
MOCK-CL J0249.9-0248	42.491666666689184	-2.808333333332211	1.9129434594796528	0.4361849894109766	0.5190926421874633	0.0753341778773204	6.890533046405459	0.08499999999999999	0.0	Arnaud_M2e14_z0p4	PRIMARY
MOCK-CL J2335.1+0009	353.7916666667087	0.14999999999994004	1.2573113837071126	0.29699276139890085	0.35023540526070446	0.08008687083041782	4.373193778569775	0.095	0.0	Arnaud_M2e14_z0p4	PRIMARY
MOCK-CL J2353.9-0518	358.4916666667068	-5.299999999997881	1.59995949869715	0.3884624225609954	0.32627079145150406	0.07123674122980661	4.580091478342177	0.10500000000000001	0.0	Arnaud_M2e14_z0p4	PRIMARY
MOCK-CL J0014.7-0357	3.6750000000380396	-3.9583333333317507	1.687225338217259	0.41022052903864575	0.3217738495667399	0.06965737594185219	4.619379429901962	0.10500000000000001	0.0	Arnaud_M2e14_z0p4	PRIMARY
MOCK-CL J2349.0+0153	357.2750000000406	1.8916666666659103	1.8001500434358075	0.4382511551906294	0.4198206550731568	0.09137565395007516	4.594447611860965	0.10500000000000001	0.0	Arnaud_M2e14_z0p4	PRIMARY
MOCK-CL J2344.0-0421	356.0166666667078	-4.358333333331591	1.1228626602118574	0.2681703933674451	0.3103962058036692	0.07492824373382787	4.1425794912037235	0.10500000000000001	0.0	Arnaud_M2e14_z0p4	PRIMARY
MOCK-CL J0026.5+0042	6.625000000036891	0.7083333333330502	1.4124358494994529	0.3414342272007119	0.38241933742596995	0.08398472924284422	4.553438951028747	0.10500000000000001	0.0	Arnaud_M2e14_z0p4	PRIMARY
MOCK-CL J2331.7-0001	352.9333333333757	-0.01666666666666	0.8809278926691495	0.20701764180208518	0.35553391735041556	0.07978510397579373	4.4561440624089705	0.11499999999999999	0.0	Arnaud_M2e14_z0p4	PRIMARY
MOCK-CL J0235.8-0346	38.958333333357274	-3.7666666666651607	1.1811548405569976	0.28564147274373947	0.3399598368487061	0.0757211301043638	4.489629729246662	0.11499999999999999	0.0	Arnaud_M2e14_z0p4	PRIMARY
