name	RADeg	decDeg	true_M500	true_fixed_y_c	fixed_y_c	fixed_err_y_c	fixed_SNR	redshift	redshiftErr	template	tileName
MOCK-CL J0012.9-0213	3.2333333333715473	-2.2333333333324403	2.239900346868739	0.4451923521727996	0.44705823636760106	0.07430724044820848	6.016348254504174	0.065	0.0	Arnaud_M2e14_z0p4	PRIMARY
MOCK-CL J0144.6-0131	26.150000000029053	-1.5166666666660602	1.1349110102978706	0.2516386025737424	0.42454832489722655	0.07891866287127768	5.379568145873139	0.07500000000000001	0.0	Arnaud_M2e14_z0p4	PRIMARY
MOCK-CL J0210.1-0607	32.541666666693175	-6.133333333330881	1.0871124973668793	0.24124211771684692	0.3140960433623589	0.07514092398347835	4.1800929069147585	0.07500000000000001	0.0	Arnaud_M2e14_z0p4	PRIMARY
MOCK-CL J0215.4+0057	33.85000000002597	0.9583333333329501	2.42832892146689	0.5162133400125198	0.5620616636160621	0.09039845737302374	6.217602378951544	0.07500000000000001	0.0	Arnaud_M2e14_z0p4	PRIMARY
MOCK-CL J0041.1-0733	10.291666666702099	-7.549999999996981	0.5984800587733572	0.13405658227290893	0.3266561607672304	0.07090607196868877	4.606885583952213	0.08499999999999999	0.0	Arnaud_M2e14_z0p4	PRIMARY
MOCK-CL J0153.0-0024	28.25833333336155	-0.40833333333317007	1.235631226650209	0.2841530453431852	0.42716942415381426	0.08393211612175855	5.089463293575591	0.08499999999999999	0.0	Arnaud_M2e14_z0p4	PRIMARY
MOCK-CL J0247.1-0531	41.783333333356154	-5.524999999997791	2.4451924857778153	0.5756744671130496	0.4911731653410013	0.07674001912619156	6.400482706856176	0.095	0.0	Arnaud_M2e14_z0p4	PRIMARY
MOCK-CL J0245.9-0334	41.47500000002293	-3.57499999999857	1.3087517513710245	0.3152838039790801	0.31836038041565207	0.07020847103000279	4.534500976094528	0.10500000000000001	0.0	Arnaud_M2e14_z0p4	PRIMARY
MOCK-CL J0157.0-0357	29.250000000027825	-3.949999999998421	3.147149837869536	0.7617416245822346	0.7080624753712135	0.07306823765826498	9.690427716113422	0.10500000000000001	0.0	Arnaud_M2e14_z0p4	PRIMARY
MOCK-CL J0214.3-0336	33.600000000026085	-3.5999999999985604	1.8432520877052085	0.4489123795639695	0.5120750066643931	0.0831887256921982	6.155581809956944	0.10500000000000001	0.0	Arnaud_M2e14_z0p4	PRIMARY
MOCK-CL J0231.9-0654	37.98333333335768	-6.899999999997241	1.8421813170859656	0.4575680927502789	0.3507868207303301	0.07445022011860696	4.711696220259525	0.11499999999999999	0.0	Arnaud_M2e14_z0p4	PRIMARY
MOCK-CL J2338.1-0310	354.54166666670835	-3.17499999999873	5.113201207770742	1.2527679735037944	1.1462807678255418	0.07451314176063333	15.383605371356696	0.11499999999999999	0.0	Arnaud_M2e14_z0p4	PRIMARY
MOCK-CL J0011.3-0143	2.8333333333717405	-1.7333333333326402	1.5378342506055291	0.37876369394813497	0.32503675776577534	0.07097891881058559	4.57934219360496	0.11499999999999999	0.0	Arnaud_M2e14_z0p4	PRIMARY
MOCK-CL J0149.6-0357	27.40000000002857	-3.9583333333317507	1.7463962508283504	0.4328425482119144	0.5080664718961887	0.07663069322874057	6.63006493207133	0.11499999999999999	0.0	Arnaud_M2e14_z0p4	PRIMARY
MOCK-CL J0029.4-0113	7.366666666703281	-1.21666666666618	1.7502017257534166	0.43382627306877236	0.5705825058082733	0.0804640318693226	7.09114982872007	0.11499999999999999	0.0	Arnaud_M2e14_z0p4	PRIMARY
MOCK-CL J0225.6-0012	36.40000000002496	-0.20833333333325002	1.2998356709254664	0.31669735018722106	0.36404266208392266	0.0883992189752767	4.118166046079404	0.11499999999999999	0.0	Arnaud_M2e14_z0p4	PRIMARY
MOCK-CL J0025.7-0200	6.441666666703611	-1.9999999999992002	1.9966374303456356	0.505093249694416	0.3623204866303696	0.08010279123525538	4.523194273795826	0.125	0.0	Arnaud_M2e14_z0p4	PRIMARY
MOCK-CL J0249.3-0355	42.341666666689264	-3.9166666666651007	1.5511013895742614	0.38615447247016754	0.36217319223088157	0.07776764713421148	4.657119066568167	0.125	0.0	Arnaud_M2e14_z0p4	PRIMARY
MOCK-CL J0033.9+0240	8.491666666702827	2.6666666666656003	2.8933766275083754	0.7405473821380015	0.728737732313993	0.10984974606128928	6.633950085850931	0.125	0.0	Arnaud_M2e14_z0p4	PRIMARY
MOCK-CL J0158.1-0115	29.52500000002769	-1.2583333333328302	0.719928465811244	0.16397792020948343	0.37122792623175127	0.08274719012528792	4.486290418679756	0.125	0.0	Arnaud_M2e14_z0p4	PRIMARY
MOCK-CL J0044.7+0349	11.175000000035084	3.8333333333318005	1.1082583484341615	0.2673499758371809	0.4494296903959637	0.10751486129610119	4.180163420926641	0.125	0.0	Arnaud_M2e14_z0p4	PRIMARY
MOCK-CL J2333.9-0639	353.4916666667088	-6.6583333333306705	0.91723360367656	0.21627459133791607	0.333063791266992	0.07534093281524219	4.420754811780218	0.125	0.0	Arnaud_M2e14_z0p4	PRIMARY
MOCK-CL J0238.5-0055	39.65000000002365	-0.9249999999996301	4.110561531980289	1.050112771159234	0.6709647221817977	0.08321695267627123	8.062836965347312	0.125	0.0	Arnaud_M2e14_z0p4	PRIMARY
MOCK-CL J2332.6-0027	353.1583333333756	-0.44999999999982004	0.7713601076667159	0.17613731758368417	0.3358066447835847	0.08133627747881757	4.128620772828445	0.135	0.0	Arnaud_M2e14_z0p4	PRIMARY
MOCK-CL J2341.5-0722	355.39166666670803	-7.38333333333038	0.8638188702327373	0.20091128116298992	0.32734513429509576	0.07602274994217052	4.30588389059989	0.135	0.0	Arnaud_M2e14_z0p4	PRIMARY
MOCK-CL J0222.2+0240	35.55000000002531	2.6666666666656003	2.3466286398779084	0.6062021704468314	0.5569998195609938	0.10098791780760542	5.5155094951274055	0.135	0.0	Arnaud_M2e14_z0p4	PRIMARY
MOCK-CL J2354.4-0703	358.6250000000401	-7.058333333330511	0.7157940475301323	0.16135962087319342	0.3084273681949289	0.07611950756521249	4.0518833878516025	0.135	0.0	Arnaud_M2e14_z0p4	PRIMARY
MOCK-CL J0040.8-0453	10.208333333368785	-4.891666666664711	1.1460006398924003	0.2766900896736598	0.3990109908479714	0.07343994360135078	5.433160365888849	0.14500000000000002	0.0	Arnaud_M2e14_z0p4	PRIMARY
MOCK-CL J0008.7-0253	2.175000000038665	-2.89166666666551	1.6467486752865503	0.41635786647559986	0.38075677380213147	0.08121482446593621	4.688266905776933	0.14500000000000002	0.0	Arnaud_M2e14_z0p4	PRIMARY
MOCK-CL J0236.3-0704	39.09166666669054	-7.07499999999717	1.401685390098761	0.3477963002434399	0.3921208290193372	0.0761862790630767	5.146869408003107	0.14500000000000002	0.0	Arnaud_M2e14_z0p4	PRIMARY
MOCK-CL J0053.8-0127	13.450000000034152	-1.4583333333327502	1.3847700612174392	0.343074823838186	0.5144729718380567	0.08253546685254613	6.233356294660443	0.14500000000000002	0.0	Arnaud_M2e14_z0p4	PRIMARY
MOCK-CL J0019.8-0228	4.950000000037562	-2.46666666666568	1.356589564017036	0.3352132858869168	0.42616835181226537	0.0745854130934124	5.713829744142099	0.14500000000000002	0.0	Arnaud_M2e14_z0p4	PRIMARY
MOCK-CL J0148.0-0414	27.00833333336206	-4.241666666664971	2.217610277532251	0.5800393388688396	0.6236480620127425	0.07544346741372648	8.266428935360326	0.155	0.0	Arnaud_M2e14_z0p4	PRIMARY
MOCK-CL J0126.0+0304	21.516666666697574	3.0666666666654403	3.3474831492760937	0.9020497572148777	0.8605008861270631	0.10396375921955138	8.27693123629602	0.155	0.0	Arnaud_M2e14_z0p4	PRIMARY
MOCK-CL J0245.3-0537	41.32500000002301	-5.63333333333108	1.5999252263535568	0.40355359519928574	0.3173805612719517	0.07872081895376187	4.031723316526611	0.155	0.0	Arnaud_M2e14_z0p4	PRIMARY
MOCK-CL J2342.5+0330	355.6333333333746	3.5083333333319304	1.8346506845557666	0.4705039582210923	0.5993274328892734	0.11507181640317539	5.208290367029742	0.155	0.0	Arnaud_M2e14_z0p4	PRIMARY
MOCK-CL J0210.5-0312	32.64166666669314	-3.2083333333320505	0.567710875356986	0.11859362184448835	0.35482935032030555	0.0802247217898625	4.422942733908529	0.155	0.0	Arnaud_M2e14_z0p4	PRIMARY
MOCK-CL J0008.4-0045	2.1000000000386763	-0.7583333333330301	1.4368179995341475	0.3572232809681233	0.35342020085188863	0.07876014516892281	4.487297478869316	0.155	0.0	Arnaud_M2e14_z0p4	PRIMARY
MOCK-CL J0219.3+0246	34.8250000000256	2.77499999999889	1.895412826496725	0.4878681132406045	0.742982122245122	0.10495727837956798	7.07890042230514	0.155	0.0	Arnaud_M2e14_z0p4	PRIMARY
MOCK-CL J0027.0+0121	6.7500000000368345	1.34999999999946	1.388508111019385	0.3435453422943893	0.43011571791625614	0.08555344537601488	5.027450572280987	0.155	0.0	Arnaud_M2e14_z0p4	PRIMARY
MOCK-CL J0002.3+0017	0.5916666667059758	0.29166666666655006	2.234179314900877	0.5847807640014079	0.5779348902852699	0.0848315475496867	6.812735438390623	0.155	0.0	Arnaud_M2e14_z0p4	PRIMARY
MOCK-CL J2331.7-0313	352.941666666709	-3.23333333333204	3.63328493554542	0.9943412542449109	0.7592131213555977	0.07116497415729209	10.668353784230288	0.165	0.0	Arnaud_M2e14_z0p4	PRIMARY
