name	RADeg	decDeg	true_M500	true_fixed_y_c	fixed_y_c	fixed_err_y_c	fixed_SNR	redshift	redshiftErr	template	tileName
MOCK-CL J0144.5+0340	26.141666666695727	3.6749999999985303	2.5249771826291574	0.38878463793494117	0.6278159344523827	0.11117883952983414	5.6469013088044715	0.045	0.0	Arnaud_M2e14_z0p4	PRIMARY
MOCK-CL J2349.5-0711	357.3833333333739	-7.19166666666379	0.9453501872866071	0.2165887516691428	0.3246754553296369	0.0804769130470246	4.034392511302231	0.08499999999999999	0.0	Arnaud_M2e14_z0p4	PRIMARY
MOCK-CL J0223.1-0110	35.78333333335854	-1.1749999999995302	1.7961172643769279	0.4257581454075531	0.5698302449030312	0.07748900747518601	7.353691361778064	0.095	0.0	Arnaud_M2e14_z0p4	PRIMARY
MOCK-CL J0127.9-0631	21.991666666697398	-6.533333333330721	3.007065716698363	0.7011782252548427	0.9808146777431312	0.08077090995507946	12.143167364198431	0.095	0.0	Arnaud_M2e14_z0p4	PRIMARY
MOCK-CL J0121.6+0003	20.40833333336471	0.049999999999980005	3.010740924777295	0.7298707740914319	0.6879353090361547	0.08262859824746771	8.325632088975171	0.10500000000000001	0.0	Arnaud_M2e14_z0p4	PRIMARY
MOCK-CL J0030.9+0042	7.733333333369785	0.7166666666663801	0.977865405063384	0.23125086686704013	0.3815560127475014	0.07865366732801526	4.8510899200194935	0.10500000000000001	0.0	Arnaud_M2e14_z0p4	PRIMARY
MOCK-CL J0056.3-0506	14.091666666700576	-5.116666666664621	1.1318683241845018	0.270459069492231	0.454908597154244	0.07652441686748297	5.944620237250645	0.10500000000000001	0.0	Arnaud_M2e14_z0p4	PRIMARY
MOCK-CL J0209.2-0107	32.316666666693266	-1.1166666666662202	2.0704185146972796	0.5047548805856499	0.3781858512483319	0.08170939091803096	4.628425778228105	0.10500000000000001	0.0	Arnaud_M2e14_z0p4	PRIMARY
MOCK-CL J0039.2-0357	9.808333333368978	-3.9583333333317507	1.0469648905164382	0.24886031334348382	0.3362155270591042	0.0775402563531173	4.336012580716566	0.10500000000000001	0.0	Arnaud_M2e14_z0p4	PRIMARY
MOCK-CL J0236.4-0723	39.10000000002387	-7.391666666663711	1.475235200351509	0.362472225487823	0.5004112628070688	0.07451286414391489	6.7157700694549805	0.11499999999999999	0.0	Arnaud_M2e14_z0p4	PRIMARY
MOCK-CL J0244.0+0047	41.00833333335643	0.7916666666663501	2.6721366450561574	0.6683766777713036	0.8041355175572888	0.08784371836030785	9.154160736445295	0.11499999999999999	0.0	Arnaud_M2e14_z0p4	PRIMARY
MOCK-CL J0132.7-0457	23.191666666696904	-4.958333333331351	0.7684085505679127	0.17764839830579698	0.32653982643091095	0.07531573163451222	4.335612485523268	0.11499999999999999	0.0	Arnaud_M2e14_z0p4	PRIMARY
MOCK-CL J0048.2-0735	12.066666666701394	-7.591666666663632	1.4448274535030796	0.3576567339177185	0.3934472360007889	0.07098823427687961	5.542428826532062	0.125	0.0	Arnaud_M2e14_z0p4	PRIMARY
MOCK-CL J0000.7-0706	0.18333333337278646	-7.10833333333049	2.645446893006071	0.6760555558716971	0.989868340713405	0.07119111538775252	13.904380277257161	0.125	0.0	Arnaud_M2e14_z0p4	PRIMARY
MOCK-CL J0059.6-0558	14.900000000033572	-5.9749999999976104	2.9542498255797605	0.7563068692045585	1.0127617591006373	0.07120893504740812	14.222397209372394	0.125	0.0	Arnaud_M2e14_z0p4	PRIMARY
MOCK-CL J0202.5-0542	30.625000000027285	-5.70833333333105	1.2645271790716346	0.3092659536403853	0.3432725635734118	0.07482311606725256	4.587787593139951	0.125	0.0	Arnaud_M2e14_z0p4	PRIMARY
MOCK-CL J0147.6-0110	26.91666666669542	-1.1833333333328602	1.33060159098988	0.3279840127922393	0.4755041173843594	0.08260881689765365	5.756094025332364	0.135	0.0	Arnaud_M2e14_z0p4	PRIMARY
MOCK-CL J0056.8+0349	14.208333333367193	3.8333333333318005	1.7259410898527843	0.4364839656553808	0.45884123469231125	0.10591187081884301	4.3322927934786115	0.135	0.0	Arnaud_M2e14_z0p4	PRIMARY
MOCK-CL J0037.7-0137	9.441666666702417	-1.62499999999935	1.7988546982892948	0.456489946656577	0.582703789104996	0.0826078029321715	7.053858938524835	0.135	0.0	Arnaud_M2e14_z0p4	PRIMARY
MOCK-CL J0123.3-0322	20.83333333336452	-3.38333333333198	0.793373695808378	0.1820164394546311	0.3563996347520761	0.07673056943169704	4.644819364586249	0.135	0.0	Arnaud_M2e14_z0p4	PRIMARY
MOCK-CL J0038.6-0706	9.666666666702326	-7.1166666666638205	1.2090323390173026	0.29469621623240655	0.4017214855997999	0.07964647585798401	5.043807416113441	0.135	0.0	Arnaud_M2e14_z0p4	PRIMARY
MOCK-CL J2353.0-0542	358.25833333337357	-5.716666666664381	2.485335794441733	0.6438861390604267	0.7612585135187784	0.07635663851440377	9.969775101809596	0.135	0.0	Arnaud_M2e14_z0p4	PRIMARY
MOCK-CL J2336.0+0235	354.00000000004195	2.5916666666656303	4.320008923828299	1.1308023946041392	1.195299707818711	0.10541883193444736	11.338578562148982	0.135	0.0	Arnaud_M2e14_z0p4	PRIMARY
